#1
double rotation(3601,2)  # Flow variation
0	370.0017332
1	370.0017148
2	370.0017026
3	370.0016986
4	370.0016864
5	370.0016729
6	370.0016779
7	370.001674
8	370.0016613
9	370.0016543
10	370.0016386
11	370.0016303
12	370.0016321
13	370.0016339
14	370.0016403
15	370.0016366
16	370.0016257
17	370.0016251
18	370.0016401
19	370.001631
20	370.0016392
21	370.0016518
22	370.0016494
23	370.0016491
24	370.0016437
25	370.0016598
26	370.0016681
27	370.001669
28	370.0016614
29	370.0016673
30	370.0016572
31	370.0016574
32	370.001653
33	370.0016575
34	370.0016619
35	370.0016502
36	370.0016329
37	370.0016257
38	370.0016138
39	370.0015874
40	370.0015963
41	370.0015914
42	370.0016106
43	370.0015993
44	370.0015877
45	370.0015826
46	370.0015904
47	370.0016065
48	370.0015937
49	370.0016177
50	370.001626
51	370.0016327
52	370.0016447
53	370.0016591
54	370.0016809
55	370.0016987
56	370.0017
57	370.0016838
58	370.0017088
59	370.0017203
60	370.0017141
61	370.0017082
62	370.0016893
63	370.0016934
64	370.0016907
65	370.0016818
66	370.0016925
67	370.0016862
68	370.0016747
69	370.0016607
70	370.0016684
71	370.0016549
72	370.0016496
73	370.0016269
74	370.0016273
75	370.0016266
76	370.0016157
77	370.0016253
78	370.0016324
79	370.0016341
80	370.0016171
81	370.0016255
82	370.001635
83	370.0016536
84	370.0016533
85	370.0016646
86	370.0016653
87	370.0016671
88	370.0016739
89	370.001689
90	370.0017001
91	370.0017037
92	370.0016855
93	370.0016639
94	370.0016554
95	370.0016495
96	370.0016607
97	370.0016628
98	370.0016579
99	370.0016526
100	370.0016452
101	370.0016292
102	370.001636
103	370.0016573
104	370.0016656
105	370.0016569
106	370.0016548
107	370.001657
108	370.0016782
109	370.0016836
110	370.0017094
111	370.0017496
112	370.0017571
113	370.0017617
114	370.0017701
115	370.0017759
116	370.0017708
117	370.0017752
118	370.0017583
119	370.0017697
120	370.0017588
121	370.0017609
122	370.0017825
123	370.0017825
124	370.0017832
125	370.0017909
126	370.0018055
127	370.0018152
128	370.0018124
129	370.0018043
130	370.00181
131	370.0017824
132	370.001786
133	370.0017909
134	370.0017761
135	370.0017935
136	370.0017817
137	370.0017801
138	370.0017996
139	370.0018025
140	370.0017974
141	370.0018239
142	370.0017989
143	370.001795
144	370.0018164
145	370.0018058
146	370.0018043
147	370.0017945
148	370.001776
149	370.0017717
150	370.0017599
151	370.0017462
152	370.0017472
153	370.0017287
154	370.0017124
155	370.0017092
156	370.0016997
157	370.0017042
158	370.0017145
159	370.0017169
160	370.0017425
161	370.0017636
162	370.0017779
163	370.0017976
164	370.0018051
165	370.0018082
166	370.0018352
167	370.0018342
168	370.0018225
169	370.0017877
170	370.0017639
171	370.0017239
172	370.0017087
173	370.0017039
174	370.0016943
175	370.0016795
176	370.0016638
177	370.0016422
178	370.0016459
179	370.0016643
180	370.0016613
181	370.0016738
182	370.001678
183	370.0016702
184	370.0017004
185	370.0017029
186	370.0016899
